order_id,order_date,customer_id,region,state,sku,product_name,category,sub_category,quantity,unit_cogs,unit_list_price,gross_revenue,coupon_code,discount_pct,discount_amount,net_revenue,shipping_fee_collected,actual_shipping_cost,payment_processing_fee,total_cogs,gross_profit,gross_margin_pct,return_status,return_reason,return_processing_cost,net_profit,net_margin_pct,margin_leakage_flag
ORD-010785,2024-09-13,CUST-02549,Central,MI,ELEC-103,Ultra-Fast USB-C Charging Hub,Electronics,Accessories,1,12.0,34.99,34.99,SAVE10,0.1,3.5,31.49,5.99,7.16,1.21,12.0,19.49,61.89,Completed,N/A,0.0,17.11,54.33,0
ORD-010786,2024-03-28,CUST-02275,South,GA,BEAU-402,Sonic Electric Toothbrush Set,Beauty,Oral Care,1,20.0,54.99,54.99,NONE,0.0,0.0,54.99,0.0,7.99,1.89,20.0,34.99,63.63,Completed,N/A,0.0,25.11,45.66,0
ORD-010787,2024-03-27,CUST-01625,South,AL,APP-305,Polarized UV400 Sport Sunglasses,Apparel,Accessories,1,6.5,29.99,29.99,FLASH25,0.25,7.5,22.49,5.99,7.22,0.95,6.5,15.99,71.1,Completed,N/A,0.0,13.81,61.41,0
ORD-010788,2024-01-19,CUST-05423,East,MA,HOME-203,Ergonomic Memory Foam Pillow,Home & Kitchen,Bedding,1,14.0,39.99,39.99,NONE,0.0,0.0,39.99,5.99,10.64,1.46,14.0,25.99,64.99,Completed,N/A,0.0,19.88,49.71,0
ORD-010789,2024-06-03,CUST-06068,East,VA,HOME-203,Ergonomic Memory Foam Pillow,Home & Kitchen,Bedding,1,14.0,39.99,39.99,SAVE10,0.1,4.0,35.99,5.99,10.64,1.34,14.0,21.99,61.1,Completed,N/A,0.0,16.0,44.46,0
ORD-010790,2024-06-19,CUST-06124,Central,TX,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,1,36.0,84.99,84.99,NONE,0.0,0.0,84.99,0.0,10.46,2.76,36.0,48.99,57.64,Completed,N/A,0.0,35.77,42.09,0
ORD-010791,2024-09-18,CUST-02309,East,NJ,HOME-206,Ceramic Non-Stick Frying Pan 10-inch,Home & Kitchen,Cookware,1,15.0,34.99,34.99,NONE,0.0,0.0,34.99,5.99,10.42,1.31,15.0,19.99,57.13,Completed,N/A,0.0,14.25,40.73,0
ORD-010792,2023-01-09,CUST-02948,East,NJ,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,NONE,0.0,0.0,189.99,0.0,17.9,5.81,85.0,104.99,55.26,Completed,N/A,0.0,81.28,42.78,0
ORD-010793,2023-01-06,CUST-01744,South,AL,APP-301,Men's Performance Athletic Joggers,Apparel,Men's Clothing,2,16.0,44.99,89.98,NONE,0.0,0.0,89.98,0.0,8.76,2.91,32.0,57.98,64.44,Completed,N/A,0.0,46.31,51.47,0
ORD-010794,2024-09-07,CUST-03241,East,NY,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,1,36.0,84.99,84.99,SAVE10,0.1,8.5,76.49,0.0,11.96,2.52,36.0,40.49,52.94,Completed,N/A,0.0,26.01,34.0,0
ORD-010795,2024-03-15,CUST-00341,West,WA,BEAU-404,Organic Retinol Night Cream 50ml,Beauty,Skincare,1,7.0,28.99,28.99,SAVE10,0.1,2.9,26.09,5.99,7.94,1.06,7.0,19.09,73.17,Completed,N/A,0.0,16.08,61.63,0
ORD-010796,2024-08-17,CUST-05705,West,AZ,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,NONE,0.0,0.0,99.99,0.0,8.38,3.2,45.0,54.99,55.0,Completed,N/A,0.0,43.41,43.41,0
ORD-010797,2023-12-05,CUST-03137,Central,TX,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,2,28.0,69.99,139.98,NONE,0.0,0.0,139.98,0.0,10.24,4.36,56.0,83.98,59.99,Completed,N/A,0.0,69.38,49.56,0
ORD-010798,2024-09-02,CUST-04641,West,OR,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,2,28.0,69.99,139.98,NONE,0.0,0.0,139.98,0.0,11.24,4.36,56.0,83.98,59.99,Completed,N/A,0.0,68.38,48.85,0
ORD-010799,2024-05-02,CUST-03821,Central,CO,HOME-204,Chef Knife Set 8-Piece High Carbon,Home & Kitchen,Cookware,1,30.0,79.99,79.99,NONE,0.0,0.0,79.99,0.0,10.9,2.62,30.0,49.99,62.5,Completed,N/A,0.0,36.47,45.59,0
ORD-010800,2024-05-16,CUST-05560,Central,MI,BEAU-401,Vitamin C + Hyaluronic Acid Serum,Beauty,Skincare,1,5.5,24.99,24.99,NONE,0.0,0.0,24.99,5.99,6.83,1.02,5.5,19.49,77.99,Completed,N/A,0.0,17.63,70.55,0
ORD-010801,2024-09-19,CUST-02693,West,NV,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,2,36.0,84.99,169.98,SUMMER15,0.15,25.5,144.48,0.0,15.42,4.49,72.0,72.48,50.17,Completed,N/A,0.0,52.57,36.39,0
ORD-010802,2023-11-18,CUST-05205,West,OR,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,1,34.0,94.99,94.99,NONE,0.0,0.0,94.99,0.0,9.48,3.05,34.0,60.99,64.21,Completed,N/A,0.0,48.46,51.02,0
ORD-010803,2024-04-28,CUST-03606,East,NJ,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,2,22.0,59.99,119.98,CLEARANCE40,0.4,47.99,71.99,0.0,10.64,2.39,44.0,27.99,38.88,Completed,N/A,0.0,14.96,20.78,0
ORD-010804,2023-12-10,CUST-02607,East,PA,ELEC-104,Mechanical RGB Gaming Keyboard,Electronics,Gaming,4,38.0,89.99,359.96,NONE,0.0,0.0,359.96,0.0,17.68,10.74,152.0,207.96,57.77,Completed,N/A,0.0,179.54,49.88,0
ORD-010805,2024-08-01,CUST-05891,West,WA,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,1,55.0,129.99,129.99,CLEARANCE40,0.4,52.0,77.99,0.0,8.05,2.56,55.0,22.99,29.48,Completed,N/A,0.0,12.38,15.87,0
ORD-010806,2024-07-02,CUST-03257,West,WA,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,1,34.0,94.99,94.99,SAVE10,0.1,9.5,85.49,0.0,9.48,2.78,34.0,51.49,60.23,Completed,N/A,0.0,39.23,45.89,0
ORD-010807,2023-11-03,CUST-05261,South,TN,APP-304,Heavyweight Cotton Pullover Hoodie,Apparel,Unisex,1,18.0,49.99,49.99,SUMMER15,0.15,7.5,42.49,5.99,8.54,1.53,18.0,24.49,57.64,Completed,N/A,0.0,20.41,48.03,0
ORD-010808,2024-08-16,CUST-05990,East,PA,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,1,28.0,69.99,69.99,NONE,0.0,0.0,69.99,0.0,9.87,2.33,28.0,41.99,59.99,Completed,N/A,0.0,29.79,42.56,0
ORD-010809,2024-03-20,CUST-01382,Central,IL,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,1,48.0,109.99,109.99,SUMMER15,0.15,16.5,93.49,0.0,17.94,3.01,48.0,45.49,48.66,Returned,Size / Fit Issue,16.3,-44.45,-47.55,1
ORD-010810,2023-01-18,CUST-06115,South,GA,HOME-206,Ceramic Non-Stick Frying Pan 10-inch,Home & Kitchen,Cookware,1,15.0,34.99,34.99,NONE,0.0,0.0,34.99,5.99,9.42,1.31,15.0,19.99,57.13,Completed,N/A,0.0,15.25,43.58,0
ORD-010811,2023-10-30,CUST-04429,West,CA,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,1,48.0,109.99,109.99,NONE,0.0,0.0,109.99,0.0,18.94,3.49,48.0,61.99,56.36,Completed,N/A,0.0,39.56,35.97,0
ORD-010812,2023-09-27,CUST-03186,West,NV,ELEC-105,4K HDR Streaming Media Stick,Electronics,Video,1,18.0,49.99,49.99,NONE,0.0,0.0,49.99,5.99,7.94,1.75,18.0,31.99,63.99,Completed,N/A,0.0,28.29,56.59,0
ORD-010813,2023-05-06,CUST-04138,Central,CO,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,2,34.0,94.99,189.98,NONE,0.0,0.0,189.98,0.0,10.46,5.81,68.0,121.98,64.21,Completed,N/A,0.0,105.71,55.64,0
ORD-010814,2024-08-21,CUST-01490,Central,IL,APP-301,Men's Performance Athletic Joggers,Apparel,Men's Clothing,1,16.0,44.99,44.99,NONE,0.0,0.0,44.99,5.99,7.38,1.6,16.0,28.99,64.44,Completed,N/A,0.0,26.0,57.79,0
ORD-010815,2023-04-29,CUST-04262,West,AZ,ELEC-103,Ultra-Fast USB-C Charging Hub,Electronics,Accessories,3,12.0,34.99,104.97,SAVE10,0.1,10.5,94.47,0.0,9.48,3.04,36.0,58.47,61.89,Completed,N/A,0.0,45.95,48.64,0
ORD-010816,2024-05-17,CUST-06285,East,MA,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,3,28.0,69.99,209.97,SUMMER15,0.15,31.5,178.47,0.0,13.61,5.48,84.0,94.47,52.93,Completed,N/A,0.0,75.38,42.24,0
ORD-010817,2023-05-21,CUST-03824,Central,OH,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,NONE,0.0,0.0,99.99,0.0,7.38,3.2,45.0,54.99,55.0,Completed,N/A,0.0,44.41,44.41,0
ORD-010818,2023-01-28,CUST-03202,South,TN,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,2,12.0,38.99,77.98,NONE,0.0,0.0,77.98,0.0,8.32,2.56,24.0,53.98,69.22,Completed,N/A,0.0,43.1,55.27,0
ORD-010819,2024-03-07,CUST-06426,East,MA,BEAU-404,Organic Retinol Night Cream 50ml,Beauty,Skincare,2,7.0,28.99,57.98,SAVE10,0.1,5.8,52.18,0.0,8.88,1.81,14.0,38.18,73.17,Completed,N/A,0.0,27.49,52.68,0
ORD-010820,2024-08-14,CUST-01783,East,PA,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,1,48.0,109.99,109.99,NONE,0.0,0.0,109.99,0.0,19.44,3.49,48.0,61.99,56.36,Completed,N/A,0.0,39.06,35.51,0
ORD-010821,2023-10-12,CUST-05306,South,FL,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,1,36.0,84.99,84.99,SAVE10,0.1,8.5,76.49,0.0,10.96,2.52,36.0,40.49,52.94,Completed,N/A,0.0,27.01,35.31,0
ORD-010822,2024-04-15,CUST-04850,South,GA,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,2,55.0,129.99,259.98,NONE,0.0,0.0,259.98,0.0,8.1,7.84,110.0,149.98,57.69,Completed,N/A,0.0,134.04,51.56,0
ORD-010823,2023-03-03,CUST-05661,South,TN,ELEC-104,Mechanical RGB Gaming Keyboard,Electronics,Gaming,1,38.0,89.99,89.99,NONE,0.0,0.0,89.99,0.0,9.42,2.91,38.0,51.99,57.77,Completed,N/A,0.0,39.66,44.07,0
ORD-010824,2023-06-07,CUST-01462,West,AZ,ELEC-105,4K HDR Streaming Media Stick,Electronics,Video,1,18.0,49.99,49.99,SAVE10,0.1,5.0,44.99,5.99,7.94,1.6,18.0,26.99,59.99,Returned,Not as Described,8.8,-21.04,-46.77,1
ORD-010825,2023-09-17,CUST-03925,East,NY,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,FLASH25,0.25,25.0,74.99,0.0,8.88,2.47,45.0,29.99,39.99,Completed,N/A,0.0,18.64,24.86,0
ORD-010826,2023-05-09,CUST-05305,South,TN,APP-305,Polarized UV400 Sport Sunglasses,Apparel,Accessories,1,6.5,29.99,29.99,NONE,0.0,0.0,29.99,5.99,7.22,1.17,6.5,23.49,78.33,Completed,N/A,0.0,21.09,70.32,0
ORD-010827,2023-07-12,CUST-04736,West,WA,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,1,36.0,84.99,84.99,NONE,0.0,0.0,84.99,0.0,11.46,2.76,36.0,48.99,57.64,Completed,N/A,0.0,34.77,40.91,0
ORD-010828,2023-08-26,CUST-04715,East,PA,HOME-206,Ceramic Non-Stick Frying Pan 10-inch,Home & Kitchen,Cookware,1,15.0,34.99,34.99,SAVE10,0.1,3.5,31.49,5.99,10.42,1.21,15.0,16.49,52.37,Completed,N/A,0.0,10.85,34.46,0
ORD-010829,2023-06-03,CUST-06234,South,GA,ELEC-103,Ultra-Fast USB-C Charging Hub,Electronics,Accessories,1,12.0,34.99,34.99,SUMMER15,0.15,5.25,29.74,5.99,7.66,1.16,12.0,17.74,59.65,Completed,N/A,0.0,14.91,50.13,0
ORD-010830,2024-01-05,CUST-04357,Central,CO,HOME-206,Ceramic Non-Stick Frying Pan 10-inch,Home & Kitchen,Cookware,1,15.0,34.99,34.99,NONE,0.0,0.0,34.99,5.99,8.92,1.31,15.0,19.99,57.13,Completed,N/A,0.0,15.75,45.01,0
ORD-010831,2024-04-11,CUST-00197,East,PA,APP-304,Heavyweight Cotton Pullover Hoodie,Apparel,Unisex,1,18.0,49.99,49.99,NONE,0.0,0.0,49.99,5.99,9.54,1.75,18.0,31.99,63.99,Completed,N/A,0.0,26.69,53.39,0
ORD-010832,2024-06-13,CUST-05375,Central,CO,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,1,48.0,109.99,109.99,SAVE10,0.1,11.0,98.99,0.0,17.94,3.17,48.0,50.99,51.51,Completed,N/A,0.0,29.88,30.18,0
ORD-010833,2023-01-11,CUST-04318,Central,TX,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,SUMMER15,0.15,9.0,50.99,0.0,7.82,1.78,22.0,28.99,56.85,Completed,N/A,0.0,19.39,38.03,0
ORD-010834,2023-10-03,CUST-02224,East,NJ,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,NONE,0.0,0.0,99.99,0.0,8.88,3.2,45.0,54.99,55.0,Completed,N/A,0.0,42.91,42.91,0
ORD-010835,2023-05-31,CUST-02654,Central,TX,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,2,22.0,59.99,119.98,SAVE10,0.1,12.0,107.98,0.0,9.14,3.43,44.0,63.98,59.25,Completed,N/A,0.0,51.41,47.61,0
ORD-010836,2024-01-18,CUST-06467,West,CA,BEAU-404,Organic Retinol Night Cream 50ml,Beauty,Skincare,1,7.0,28.99,28.99,NONE,0.0,0.0,28.99,5.99,7.94,1.14,7.0,21.99,75.85,Completed,N/A,0.0,18.9,65.19,0
ORD-010837,2023-06-01,CUST-01405,West,NV,BEAU-401,Vitamin C + Hyaluronic Acid Serum,Beauty,Skincare,1,5.5,24.99,24.99,NONE,0.0,0.0,24.99,5.99,7.83,1.02,5.5,19.49,77.99,Completed,N/A,0.0,16.63,66.55,0
ORD-010838,2023-05-20,CUST-05628,East,NJ,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,NONE,0.0,0.0,59.99,0.0,9.32,2.04,22.0,37.99,63.33,Returned,Defective / Damaged,9.4,-24.06,-40.11,1
ORD-010839,2024-05-27,CUST-02080,Central,IL,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,2,28.0,69.99,139.98,SAVE10,0.1,14.0,125.98,0.0,10.24,3.95,56.0,69.98,55.55,Completed,N/A,0.0,55.79,44.28,0
ORD-010840,2024-10-11,CUST-03070,East,MA,HOME-206,Ceramic Non-Stick Frying Pan 10-inch,Home & Kitchen,Cookware,2,15.0,34.99,69.98,FLASH25,0.25,17.5,52.48,0.0,12.84,1.82,30.0,22.48,42.84,Completed,N/A,0.0,7.82,14.9,0
ORD-010841,2023-05-09,CUST-01688,East,NY,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,1,34.0,94.99,94.99,SAVE10,0.1,9.5,85.49,0.0,9.98,2.78,34.0,51.49,60.23,Completed,N/A,0.0,38.73,45.3,0
ORD-010842,2024-01-03,CUST-00120,West,WA,ELEC-104,Mechanical RGB Gaming Keyboard,Electronics,Gaming,2,38.0,89.99,179.98,SAVE10,0.1,18.0,161.98,0.0,12.34,5.0,76.0,85.98,53.08,Returned,Defective / Damaged,10.15,-38.89,-24.01,1
ORD-010843,2024-10-01,CUST-03657,West,OR,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,1,34.0,94.99,94.99,SUMMER15,0.15,14.25,80.74,0.0,9.48,2.64,34.0,46.74,57.89,Completed,N/A,0.0,34.62,42.88,0
ORD-010844,2023-12-15,CUST-01569,South,FL,BEAU-402,Sonic Electric Toothbrush Set,Beauty,Oral Care,1,20.0,54.99,54.99,SAVE10,0.1,5.5,49.49,5.99,7.99,1.74,20.0,29.49,59.59,Completed,N/A,0.0,25.75,52.03,0
ORD-010845,2023-05-25,CUST-05903,East,NY,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,1,28.0,69.99,69.99,CLEARANCE40,0.4,28.0,41.99,5.99,9.87,1.52,28.0,13.99,33.32,Completed,N/A,0.0,8.59,20.46,0
ORD-010846,2024-05-05,CUST-02098,West,AZ,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,2,28.0,69.99,139.98,SUMMER15,0.15,21.0,118.98,0.0,11.24,3.75,56.0,62.98,52.93,Completed,N/A,0.0,47.99,40.33,0
ORD-010847,2024-05-13,CUST-03686,West,NV,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,1,28.0,69.99,69.99,FLASH25,0.25,17.5,52.49,0.0,9.37,1.82,28.0,24.49,46.66,Returned,Not as Described,9.78,-25.17,-47.95,1
ORD-010848,2023-07-14,CUST-06238,South,AL,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,1,48.0,109.99,109.99,NONE,0.0,0.0,109.99,0.0,18.44,3.49,48.0,61.99,56.36,Completed,N/A,0.0,40.06,36.42,0
ORD-010849,2023-04-09,CUST-05676,South,GA,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,1,55.0,129.99,129.99,NONE,0.0,0.0,129.99,0.0,7.55,4.07,55.0,74.99,57.69,Returned,Defective / Damaged,8.88,-28.75,-22.12,1
ORD-010850,2024-08-29,CUST-05545,West,AZ,ELEC-105,4K HDR Streaming Media Stick,Electronics,Video,2,18.0,49.99,99.98,FLASH25,0.25,25.0,74.98,0.0,8.38,2.47,36.0,38.98,51.99,Completed,N/A,0.0,28.13,37.52,0
ORD-010851,2023-03-06,CUST-02954,South,TN,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,NONE,0.0,0.0,99.99,0.0,7.88,3.2,45.0,54.99,55.0,Completed,N/A,0.0,43.91,43.91,0
ORD-010852,2023-05-27,CUST-03190,Central,IL,BEAU-401,Vitamin C + Hyaluronic Acid Serum,Beauty,Skincare,1,5.5,24.99,24.99,NONE,0.0,0.0,24.99,5.99,6.83,1.02,5.5,19.49,77.99,Completed,N/A,0.0,17.63,70.55,0
ORD-010853,2023-02-05,CUST-05904,South,NC,ELEC-104,Mechanical RGB Gaming Keyboard,Electronics,Gaming,2,38.0,89.99,179.98,NONE,0.0,0.0,179.98,0.0,11.84,5.52,76.0,103.98,57.77,Completed,N/A,0.0,86.62,48.13,0
ORD-010854,2023-05-30,CUST-00904,West,OR,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,FLASH25,0.25,25.0,74.99,0.0,8.38,2.47,45.0,29.99,39.99,Completed,N/A,0.0,19.14,25.52,0
ORD-010855,2023-12-28,CUST-02202,West,OR,HOME-203,Ergonomic Memory Foam Pillow,Home & Kitchen,Bedding,1,14.0,39.99,39.99,NONE,0.0,0.0,39.99,5.99,10.14,1.46,14.0,25.99,64.99,Completed,N/A,0.0,20.38,50.96,0
ORD-010856,2023-10-21,CUST-04550,Central,CO,ELEC-104,Mechanical RGB Gaming Keyboard,Electronics,Gaming,3,38.0,89.99,269.97,SAVE10,0.1,27.0,242.97,0.0,13.76,7.35,114.0,128.97,53.08,Completed,N/A,0.0,107.86,44.39,0
ORD-010857,2024-01-25,CUST-01410,East,PA,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,1,28.0,69.99,69.99,SUMMER15,0.15,10.5,59.49,0.0,9.87,2.03,28.0,31.49,52.93,Completed,N/A,0.0,19.59,32.93,0
ORD-010858,2024-09-30,CUST-01142,West,AZ,BEAU-402,Sonic Electric Toothbrush Set,Beauty,Oral Care,1,20.0,54.99,54.99,SAVE10,0.1,5.5,49.49,5.99,8.49,1.74,20.0,29.49,59.59,Completed,N/A,0.0,25.25,51.02,0
ORD-010859,2024-07-16,CUST-06448,South,GA,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,1,36.0,84.99,84.99,FLASH25,0.25,21.25,63.74,0.0,10.96,2.15,36.0,27.74,43.52,Completed,N/A,0.0,14.63,22.95,0
ORD-010860,2023-06-30,CUST-01325,Central,OH,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,1,12.0,38.99,38.99,NONE,0.0,0.0,38.99,5.99,7.16,1.43,12.0,26.99,69.22,Completed,N/A,0.0,24.39,62.55,0
ORD-010861,2024-09-11,CUST-00652,Central,TX,HOME-204,Chef Knife Set 8-Piece High Carbon,Home & Kitchen,Cookware,1,30.0,79.99,79.99,NONE,0.0,0.0,79.99,0.0,10.9,2.62,30.0,49.99,62.5,Completed,N/A,0.0,36.47,45.59,0
ORD-010862,2023-08-31,CUST-04228,Central,OH,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,NONE,0.0,0.0,99.99,0.0,7.38,3.2,45.0,54.99,55.0,Returned,Late Delivery,9.1,-26.43,-26.43,1
ORD-010863,2024-07-14,CUST-00013,East,MA,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,1,55.0,129.99,129.99,SAVE10,0.1,13.0,116.99,0.0,8.55,3.69,55.0,61.99,52.99,Completed,N/A,0.0,49.75,42.53,0
ORD-010864,2024-09-25,CUST-02183,Central,OH,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,1,55.0,129.99,129.99,NONE,0.0,0.0,129.99,0.0,7.05,4.07,55.0,74.99,57.69,Returned,Not as Described,8.88,-28.25,-21.73,1
ORD-010865,2024-08-19,CUST-01313,West,AZ,HOME-206,Ceramic Non-Stick Frying Pan 10-inch,Home & Kitchen,Cookware,1,15.0,34.99,34.99,NONE,0.0,0.0,34.99,5.99,9.92,1.31,15.0,19.99,57.13,Completed,N/A,0.0,14.75,42.15,0
ORD-010866,2023-01-16,CUST-05251,West,OR,APP-305,Polarized UV400 Sport Sunglasses,Apparel,Accessories,1,6.5,29.99,29.99,NONE,0.0,0.0,29.99,5.99,7.72,1.17,6.5,23.49,78.33,Completed,N/A,0.0,20.59,68.66,0
ORD-010867,2023-09-23,CUST-05472,East,NJ,HOME-203,Ergonomic Memory Foam Pillow,Home & Kitchen,Bedding,1,14.0,39.99,39.99,NONE,0.0,0.0,39.99,5.99,10.64,1.46,14.0,25.99,64.99,Completed,N/A,0.0,19.88,49.71,0
ORD-010868,2023-06-25,CUST-03889,East,PA,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,2,48.0,109.99,219.98,SAVE10,0.1,22.0,197.98,0.0,30.88,6.04,96.0,101.98,51.51,Completed,N/A,0.0,65.06,32.86,0
ORD-010869,2024-02-19,CUST-00048,East,PA,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,1,34.0,94.99,94.99,NONE,0.0,0.0,94.99,0.0,9.98,3.05,34.0,60.99,64.21,Completed,N/A,0.0,47.96,50.49,0
ORD-010870,2024-03-19,CUST-04880,West,OR,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,3,48.0,109.99,329.97,NONE,0.0,0.0,329.97,0.0,41.82,9.87,144.0,185.97,56.36,Returned,Not as Described,16.3,-89.59,-27.15,1
ORD-010871,2024-05-06,CUST-05271,Central,MI,APP-301,Men's Performance Athletic Joggers,Apparel,Men's Clothing,1,16.0,44.99,44.99,SUMMER15,0.15,6.75,38.24,5.99,7.38,1.41,16.0,22.24,58.16,Completed,N/A,0.0,19.44,50.84,0
ORD-010872,2024-01-20,CUST-04615,West,CA,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,NONE,0.0,0.0,99.99,0.0,8.38,3.2,45.0,54.99,55.0,Completed,N/A,0.0,43.41,43.41,0
ORD-010873,2023-04-06,CUST-02373,West,WA,BEAU-402,Sonic Electric Toothbrush Set,Beauty,Oral Care,4,20.0,54.99,219.96,SAVE10,0.1,22.0,197.96,0.0,11.46,6.04,80.0,117.96,59.59,Completed,N/A,0.0,100.46,50.75,0
ORD-010874,2023-01-12,CUST-04015,Central,TX,BEAU-402,Sonic Electric Toothbrush Set,Beauty,Oral Care,1,20.0,54.99,54.99,NONE,0.0,0.0,54.99,0.0,7.49,1.89,20.0,34.99,63.63,Completed,N/A,0.0,25.61,46.57,0
ORD-010875,2023-03-14,CUST-06030,East,NY,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,2,48.0,109.99,219.98,NONE,0.0,0.0,219.98,0.0,30.88,6.68,96.0,123.98,56.36,Completed,N/A,0.0,86.42,39.29,0
ORD-010876,2024-09-30,CUST-02307,West,AZ,APP-304,Heavyweight Cotton Pullover Hoodie,Apparel,Unisex,1,18.0,49.99,49.99,NONE,0.0,0.0,49.99,5.99,9.04,1.75,18.0,31.99,63.99,Completed,N/A,0.0,27.19,54.39,0
ORD-010877,2024-04-04,CUST-04159,Central,IL,ELEC-105,4K HDR Streaming Media Stick,Electronics,Video,1,18.0,49.99,49.99,SUMMER15,0.15,7.5,42.49,5.99,6.94,1.53,18.0,24.49,57.64,Completed,N/A,0.0,22.01,51.8,0
ORD-010878,2024-09-06,CUST-01067,East,MA,ELEC-105,4K HDR Streaming Media Stick,Electronics,Video,1,18.0,49.99,49.99,SUMMER15,0.15,7.5,42.49,5.99,8.44,1.53,18.0,24.49,57.64,Completed,N/A,0.0,20.51,48.27,0
ORD-010879,2023-05-16,CUST-00677,East,PA,HOME-204,Chef Knife Set 8-Piece High Carbon,Home & Kitchen,Cookware,1,30.0,79.99,79.99,NONE,0.0,0.0,79.99,0.0,12.4,2.62,30.0,49.99,62.5,Completed,N/A,0.0,34.97,43.72,0
ORD-010880,2023-11-15,CUST-03119,Central,MI,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,2,48.0,109.99,219.98,NONE,0.0,0.0,219.98,0.0,29.38,6.68,96.0,123.98,56.36,Completed,N/A,0.0,87.92,39.97,0
ORD-010881,2023-02-17,CUST-04865,West,OR,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,2,45.0,99.99,199.98,SAVE10,0.1,20.0,179.98,0.0,9.26,5.52,90.0,89.98,49.99,Completed,N/A,0.0,75.2,41.78,0
ORD-010882,2023-09-28,CUST-05387,West,AZ,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,1,55.0,129.99,129.99,SAVE10,0.1,13.0,116.99,0.0,8.05,3.69,55.0,61.99,52.99,Completed,N/A,0.0,50.25,42.95,0
ORD-010883,2023-09-27,CUST-01625,Central,TX,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,1,34.0,94.99,94.99,SUMMER15,0.15,14.25,80.74,0.0,8.48,2.64,34.0,46.74,57.89,Completed,N/A,0.0,35.62,44.12,0
